id,Category,Title,Description,Text,Photo,Year,Director,Trailer,Awards,Title_ru,Text_ru,Director_ru,Awards_ru
608,Short films,House,E. Boransha. 2016,The film tells about a social problem and in the center shows a young couple who are looking for an apartment.,https://static.tildacdn.com/tild3936-3833-4236-a533-336266623263/__2022-09-13__125748.png,2016,E. Boransha,,,Квартира,"Фильм о семейной паре, у которой нет квартиры. Муж с женой постоянно ищут квартиру в г Алмате. Наконец находят съемную квартиру. Когда они заходят внутрь, им становится жутко,со стены течет вода, квартира холодная, окон нет. Но все равно, деваться им некуда, они остаются жить. Проходит неделя, их выгоняет хозяйка дома за не уплату аренды. Вечером они снова выходят в поисках квартиры.",Е. Боранша,NULL
609,Short films,Tough guy,B. ZHumanov. 2016,"The main character is a man of 40 years old, he learned a bitter lesson in life. It happens that you are going to do something good for someone else at the expense of yourself. If the main character had not stood up for the old woman, he would have been a married happy man. At the same time, everyone has their own justice, and the viewer has the right to both support the decision of the protagonist and criticize him.",https://static.tildacdn.com/tild3165-6238-4639-b261-353863336537/a8c4394433ef5eb9d11f.jpeg,2016,B. ZHumanov,,,Жесткий тип,"«Жесткий тип» – портрет современника, который прошел тяжелый жизненный путь, но сохранил все лучшие человеческие качества.",Б. Жуманов,NULL
610,Drama;Short films,Letter,A.Mustayev. 2016,"The film ""Letter"" tells that often children in an orphanage end up as a result of betrayal by their mothers. Serik's mother handed her son over to an orphanage when she was 16 years old. The boy dreams of writing a letter to her. The teacher finds out the mother's address and gives it to Serik. He puts a drawing of a bird in an envelope with the inscription: ""I love you, mom."" After a while, the answer comes: in the envelope the boy finds his drawing, which was torn into small pieces.",https://static.tildacdn.com/tild3236-3733-4263-b136-313237666666/__2022-09-19__142625.png,2016,A.Mustayev,,"2017: Short to the point, Romania, November, Prize for the Best Short Film.",Письмо,"Фильм повествует о мальчике (Серик), который живет в детском доме. Со временем у него усиливается желание увидеть свою маму. Он находит способ послать ей письмо, но ее жестокий ответ рушит все его ожидания. Когда его отчаяние доходит до пика, его внезапно усыновляет молодая семья, с которой он познакомился ранее….",А. Мусатаев,"2017: Short to Point, Румыния, ноябрь, Приз за Лучший короткометражный фильм."
611,Drama;Short films,On the Verge,A.Baykarimov. 2016,"The film tells the story of two teenagers living in different worlds. One day, the fates of the heroes suddenly collide. Lack of support, family warmth, conflicts with society push them to a dangerous edge.",https://static.tildacdn.com/tild6436-6163-4461-b136-303736663031/8777018cf632f347d942.jpeg,2016,A.Baykarimov,https://www.youtube.com/embed/EOfEzjv_Evg,"Special prize ""For the best screenplay"" by the jury of the ""Listopadik-2018"" film competition for children and youth audience and an award from the UNICEF Foundation for ""revealing in the film the important topic of child violence and combating it"" at the film Festival of Children's and youth films of the Listopad International Film Festival (Minsk, November 2-9, 2018).
The Kulager Award in the nomination ""Best Debut"".
2018 is a special jury prize for the best screenplay in the competition of feature films for children and youth ""Listopadik"" at the international film Festival ""Listopad"", which was held from November 2 to November 9 in Minsk.",На грани,"Параллельная история двух новелл, в одной из которых показана судьба городского мальчика подростка, а во второй история мальчика, который живет с родственником инвалидом в пригороде. Только в самом конце фильма их пути пересекаются и пересекаются довольно неожиданно.",А. Байракимов,"Специальный приз ""За лучший сценарий"" жюри конкурса фильмов для детской и юношеской аудитории ""Лістападзік-2018"" и награда от Фонда ЮНИСЕФ за «раскрытие в фильме важной тематики детского насилия и борьбы с ним» на кинофестивале детских и юношеских фильмов МКФ «Листопад» (Минск, 2-9 ноября 2018).
Премия «Кулагер» в номинации «Лучший дебют».
"
612,Drama;Short films,Asan,B.Zhahanov. 2017,"20 year-old Asan finds out the death of his father, with whom he did not keep in touch for a long time. He, along with his mother and father's brother, goes on the road to his father's funeral. On the way, through Asan's memories, we will know about his relationship with his father, his childhood grievances and preserved love for him. The film reveals the inner state of the hero and the relationship between father and son.",https://static.tildacdn.com/tild6638-3139-4535-b937-653430323335/__2022-09-19__123921.png,2017,B.Zhahanov,,,Асан,"20 – летний Асан узнает о смерти отца, с которым не поддерживал связь долгое время. Он вместе с матерью и братом отца отправляется в дорогу на похороны отца. В дороге через воспоминания Асана узнаем о его взаимоотношениях с отцом. О его детских обидах и сохранившейся любви к нему. Фильм раскрывает внутреннее состояние героя и взаимоотношение отца и сына.",Б. Жаханов,NULL
613,Drama;Short films,Hide and Seek,V. Kairzhanova. 2017,Film tells the story of two little girl friends whose childhood fades with every adult intrusion.,https://static.tildacdn.com/tild3137-3534-4439-b265-346436653433/45d14106b83c8fbf044d.jpeg,2017,V. Kairzhanova,,,Прятки,"Фильм «Прятки» рассказывает историю двух маленьких девочек-подруг, чье детство меркнет с каждым вторжением взрослых.",В. Кайржанова,NULL
614,Drama;Short films,Last Teacher,A. Rakhmetaliyev. 2017,"The film tells the story of chemistry teacher Erzhana Kaidarovich. The students are constantly making noise and fooling in his lessons. One day, the teacher is being bullied by high school students, and the father intends to defend the interests of the child.",https://static.tildacdn.com/tild3132-6163-4266-b565-366461366531/806daa76becec156117e.png,2017,A. Rakhmetaliyev,,,Терпимость,"Учитель по истории, Ержан Кайдарович, человек мягкого характера. Непослушание учеников на уроке обычное явление. Когда его сын, ученик той же школы в которой он преподает, подвергается насилию среди старшеклассников, остановит ли он безобразие над его чадом.",А. Рахметалиев,NULL
615,Short films,Change,A. Bimuratov. 2017,"A short film about nostalgia, any going beyond the established framework will be critically evaluated by society.",https://static.tildacdn.com/tild3839-3830-4665-a132-613334393161/__2022-09-13__114408.png,2017,A. Bimuratov,,,Тюбетейка,"Много лет прошло с тех пор как старик Максут со своей старухой перебрались в город.Переезд в город старик начал воспринимать очень болезненно и эмоционально. Несмотря На то, что прошло много времени,старик до сих пор скучает по окружению и образу жизни, который был у них прежде.Чтобы побороть тоску и острое чувство одиночества, он хочет вернуться туда, где остались его воспоминания. Обеспокоенная отсутствием мужа, старуха понимает, что остается надеяться на его возвращение. Добрые попутчики и поддержка жителей родного аула помогают старику осуществить его задумку.",А. Баймуратов,NULL
616,Short films,Dzhut,ZH. Yspenbetov. 2017,"""Dzhut"" is one of the tragic stories that befell many Kazakh families in 1932, when mass hunger provoked by the Soviet authorities, coupled with a period of repression, broke out in Kazakhstan and other regions of the USSR.",https://static.tildacdn.com/tild3531-6663-4765-b734-303735353033/__2022-09-13__122145.png,2017,ZH. Yspenbetov,,,Джут,"В начале фильма эпизод с женщиной, зарытой на площади по самое горло, с охраняющим ее часовым, рыжим Пашкой, сразу вскрывает конфликт пространства и времени. И то, что, молчаливая толпа наблюдает третий день, за умирающей Зейнеб, дает мрачный отпечаток, в котором находится народ. Семья Бегимбета, спасается от преследований за свое ханское происхождение. Голод заставляет его воровать сухари из мешка. Однажды, он проснулся, как от толчка. Отец в ярости направляет на сына ружье. И в этом жесте отчаяния, вся боль народа в его стремлении выжить, выстоять и сберечь свою семью в это жуткое время. Короткометражный фильм «Джут» - это, по существу, один из многочисленных рассказов о том времени, когда в 1932 году по всему Казахстану, (да и не только Казахстану), шел голодомор, помноженный на жесткую политику уничтожения генофонда казахского (и опять, не только казахского), народа. Именно Этот оттенок, придаст простому рассказу о мальчике Бегимбете, пережившем,в свои 9 лет катарсис,ощущение настоящей трагедии.Именно этот оттенок, поднимает, тайную завесу мрачного времени. Ведь шел 32 год… Немного осталось людей, которые помнят это время, немного И потому, этот фильм должен быть интересен обширной аудитории: и тем, кто еще молод, и тем, кто уже не так молод, и старикам, которые помнят то время по рассказам своих отцов и матерей. Срез времени, особенно когда он правдив, всегда интересен. В образах семьи, - отражены архетипы казахов, с их неторопливой речью - Манабай, сдержанной мудростью женщин – мать и бабушка, и силой Кожагельды, отца Бегимбета. Так, сам мальчик Бегимбет, наблюдая за своими родными, за событиями в это тревожное время, становится взрослым. И, несмотря на нестерпимый голод, он незаметно кладет сухарь на место. Сценарий «Джут» основан на одной правдивой истории из жизни моего народа.",Ж. Еспенбетов,NULL
617,Short films,Dombra,R. Haliolla. 2017,"The film describes an excerpt from the life of a boy playing the dombra. Once the main character lost his dombra, with which he had to perform in front of the public and fulfill his old dream.",https://static.tildacdn.com/tild6535-6563-4264-b366-316163613266/__2022-09-19__122034.png,2017,R. Haliolla,,"2019 - ""Best Film"" at the 8th International Short Film Festival in New Delhi (Delhi Shorts International Film Festival).
2019 - IV Baiqonyr ISFF International Film Festival Broadway Choice Award.",Домбыра,Фильм о биографии 8-летнего жителя села и истории зарождения детской любви к искусству. Главной темой фильма является национальный инструмент – домбра.,Р. Халиолла,"2019 - «Лучший фильм» на 8-ом международном кинофестивале короткометражных фильмов в Нью-Дели (Delhi Shorts International Film Festival).
2019 - IV Международный кинофестиваль Baiqonyr ISFF премия «Выбор «Бродвея».
"
618,Short films,Status: not free,M. Balzhanov. 2018,"The movie ""Status: not free"", the hero of which suffers from a love addiction. As a result of his illness, he overly controls his girlfriend.",https://static.tildacdn.com/tild3363-3862-4335-a538-653366356332/__2022-09-13__112910.png,2018,M. Balzhanov,,,Статус: Не свободен,"Это простая история про молодого человека, который страдает от любовной зависимости. Он все время пытается контролировать жизнь своей девушки, и для этого у него есть телефон с приложением!",М. Балжанов,NULL
619,Short films,Useless Creatures,D.Murtazin. 2018,"In the center of this story is the process of the birth of an idea for a new film. The characters arrange a sort of brainstorming session in which they find ""one wave"" that combines the ideas, atmosphere, mood and some details of the new film.",https://static.tildacdn.com/tild6161-3835-4831-a466-323335383036/__2022-09-13__115326.png,2018,D.Murtazin,,,Бесполезные создания,"В центре данной истории – процесс зарождения идеи для нового фильма. Персонажи устраивают этакий мозговой штурм, в котором они находят «одну волну», объединяющую замыслы, атмосферу, настроение и некоторые детали нового фильма.",Д. Муртазин,NULL
620,Short films,Yellow Dress,T. Abishev. 2018,"The short film Yellow Dress (or ""Not about Jules Verne""), the plot of which is built around the spirit of the brothers who came to their village. Young people decide to visit an old friend and there is story began.",https://static.tildacdn.com/tild6163-6362-4634-b734-663337303935/__2022-09-13__104819.png,2018,T. Abishev,,,Желтое платье,"Мать с двумя сыновьями школьного возраста приезжает в аул к бабушке. В семье сложный период. Во время путешествия маленький герой вспоминает девушку, которую встретил позапрошлым летом. Он решает найти ее, но встреча приобретает неожиданный поворот.",Т. Aбишев,NULL
621,Short films,Muse,A. Kairzhan. 2018,"The film describes the difficult fate of the composer Saken, whose career is rapidly declining due to loneliness and addiction to alcohol. One day he meets his love and everything around changes.",https://static.tildacdn.com/tild6233-6230-4762-b130-653437633932/__2022-09-21__115352.png,2018,A. Kairzhan,,,Муза,"Фильм о любви, преступлении и муках совести. Перед героем стоит сложный выбор: потерять друга либо поступиться с совестью, но спасти жизнь.",А. Kайржан,NULL
622,Short films,Tamyz,ZH.Kusainov. 2018,"In the center of film ""Tamyz"" is a boy from the village. He tries with all his might to solve the problems that have piled on him.",https://static.tildacdn.com/tild6534-6162-4362-a161-626362653965/__2022-09-13__105406.png,2018,ZH.Kusainov,,,Тамыз,"Фильм повествует о жизни людей в 1994 году. В этом нелегком периоде наш герой пытается сделать правильный выбор, остаться в ауле или уехать в город, чтобы поступить в школу для одаренных детей.",Ж. Кусайнов,NULL
623,Short films,Stars,B. Anuarov. 2018,A story about a father and daughter who have lost the closest person to them - a wife and mother in one person.,https://static.tildacdn.com/tild3762-6463-4931-b136-623563303738/__2022-09-13__111159.png,2018,B. Anuarov,,,Звезды,"Каждую ночь в тайне маленькая девочка выходит во двор смотреть на звезды. Ее надежда увидеть падающую звезду и загадать желание. Она мечтает не о куклах или дорогих вещах, ее единственное желание — это вернуть отца в нормальную жизнь после смерти матери.",Б. Ануаров,NULL
624,Short films,Song of Silence,B. Kudaiberliev. 2018,"The heroes of the film ""The Song of Silence"" are employees of the NKVD and in 1940 they receive a certain order in the steppe.",https://static.tildacdn.com/tild3961-3736-4835-a265-343466326665/__2022-09-13__112205.png,2018,B. Kudaiberliev,,,Песнь тишины,"«Песнь тишины» – камерное событие, один случай из жизни казахов во время массовых репрессии тридцатых годов двадцатого века, отображающий в себе страдания и драматические коллизии нашего народа. Фильм является метафорой борьбы человеческого насилия и бесконечной воли отдельно взятого человека.",Б. Кудайберлиев,NULL
625,Drama;Short films,Tiyn,E. Murat. 2018,"""Tiyn"" was filmed in Kazakhstan and tells about a boy who lost his father. However, the child's grandfather, trying to protect him from sadness, tells him that his father has gone to the sea forever. And Kaisar at the age of 5 began to collect money secretly from his grandfather to go to his father. According to director Murat Yeszhan, he was inspired to shoot this picture by a story he read in a newspaper. Thanks to the support of Kazakhfilm, he managed to realize his plan.",https://static.tildacdn.com/tild6366-3664-4431-b666-666638386562/__2022-09-19__121703.png,2018,E. Murat,,,Тиын,"Вся цель пятилетнего мальчика, потерявшего внезапно отца после болезни, и мать, которая вышла замуж за другого через год, оставшегося на воспитании у деда – собрать мешок золота. Потому что, по словам дедушки, отец ушел по ту сторону дарьи. И чтобы добраться туда, нужно отдать дедушке-лодочнику мешок золота. Мальчик не знает, что его отец умер. Его единственное желание — это увидеть отца",Е. Мурат,NULL
626,Drama;Short films,Umai,I. Abdrash. 2018,Inkar Abdrash's debut film tells the story of an orphanage boy who changes the life of a spoiled actress for the better.,https://static.tildacdn.com/tild6235-3765-4662-b137-346232633232/b2c3a6c5bfe8c3162ca3.jpeg,2018,I. Abdrash,,,Умай: Мальчик у окна,"Фильм, основанный на реальных событиях, рассказывает об избалованной актрисе, которая решается на усыновление ребенка из детского дома. Инкар Абдраш услышала эту историю несколько лет назад, но к написанию сценария приступила только в 2018 году.",И. Абдраш,NULL
627,Biography;Drama;Historical films;Full-length,Composer,"Sh. Yakub, S. Kurmanbekov. 2019","The feature film ""Composer"" tells about the life and work of the Chinese composer Xian Xinghai in the Soviet Union, including during the evacuation to Alma-Ata, as well as his friendship with the Kazakh composer Bakhytzhan Baikadamov. Xian Xinghai is the author of more than five hundred lyrical and mass songs, music for 10 films, the songs of which were widely popular among the Chinese people. In Alma-Ata, he completed his composition ""National Liberation"". Xian Xinghai's music is imbued with great love for the motherland, directed against violence and war, and glorifies freedom and justice.",https://static.tildacdn.com/stor3432-6530-4562-b235-613261346532/46677331.jpg,2019,"Sh. Yakub, S. Kurmanbekov",,"It was shown at the 9th Beijing International Film Festival, held from April 13 to 18, 2019.
8-year-old Kazakh actress Dilnaz Nurseit was awarded the CCTV-6 TV channel award in the nomination ""Best New Actor"" at the 22nd Shanghai International Film Festival (June 13-24, 2019).
Presented at the Los Angeles Film Festival, Golden Screen Awards - November 10, 2019.
Won in 4 nominations:
Best Co-production Film.
Best Actor - Hu Jun.
Best Female Role - Aruzhan Jazilbekova.
Best Music - Lee Dong-joon.",Композитор,"Художественный фильм «Композитор» рассказывает о жизни и творчестве китайского композитора Сянь Синхая в Советском Союзе, в том числе и во время эвакуации в г.Алма-Ата, а также о его дружбе с казахским композитором Бахытжаном Байкадамовым. Сянь Синхай - автор более пятисот лирических и массовых песен, музыки к 10 кинофильмам, песни из которых имели широкую популярность у китайского народа. В Алма-Ате он завершил свою композицию «Национальное освобождение». Музыка Сянь Синхая пронизана огромной любовью к родине, направлена против насилия и войн, воспевает свободу и справедливость.","Ш. Якуб, С. Курманбеков","Показан на 9-ом Пекинском Международном кинофестивале, проходящем с 13 по 18 апреля 2019 года.
8-летняя казахстанская актриса к/к «Композитор» Дильназ Нурсеит удостоена премии телеканала CCTV-6 в номинации «Лучший новый актер» на 22-ом Шанхайском международном кинофестивале (13-24 июня 2019).
Представлен на кинофестивале в Лос-Анджелесе, премия Golden Screen Awards – 10 ноября 2019 г.
Выиграл в 4 номинациях:
Лучший фильм ко-продукции.
Лучшая мужская роль - Hu Jun.
Лучшая женская роль - Aruzhan Jazilbekova, Аружан Джазильбкова.
Лучшая музыка - Lee Dong-joon.
"
628,Drama;Historical films;Full-length,The Kazakh Khanate. Golden Throne,R. Abdrashov. 2019,"Fifteenth century. In the vast expanses of Eurasia for several centuries, the descendants of the great Genghis Khan - the Shaker of the Universe create their own and crush foreign states. One of them is the legendary Abulkhair Shaibani, who usurped power in the White Horde. Two Chingizid sultans, the legitimate heirs to the throne - Kerey and Zhanibek - call for part of the nomadic tribes to leave the harsh ruler. Having migrated from the far west of Desht-I-Kipchak to Mogolistan in Zhetysu, they revive their ancient shanyrak Ak Ordu - the Kazakh Khanate. Sultan Kerey, a direct descendant of Jochi and Urus Khan, was elected the first khan. Here it is, the promised land, when you can live peacefully and freely. But the enemies seek to strangle the fragile Kazakh Khanate in its cradle, and bloody battles, severe trials, the bitterness of losses and the joy of victories await them ahead. The historical film dilogy is based on the first novel ""The Conspired Sword"" from Ilyas Esenberlin's trilogy ""Nomads"".",https://static.tildacdn.com/stor6562-6664-4463-b433-663563326165/95433425.jpg,2019,R. Abdrashov,,"Opening Film, XV International Film Festival EURASIA, 2019.
Special prize ""For contribution to the development of national cinema"" from the Union of Cinematographers of Bashkortostan to director Rustem. Abdrashov, IV International Film Festival ""Silver Akbuzat"", Ufa, Bashkortostan, 2019.",Золотой Трон,"Пятнадцатый век. На бескрайних просторах Евразии уже несколько столетий потомки великого Чингиз-хана – Потрясателя Вселенной создают свои и сокрушают чужие государства. Один из них – легендарный Абулхаир Шайбани - узурпировавший власть в Белой Орде. Два султана-чингизида законные наследники трона – Керей и Жанибек - призывают уйти часть кочевых племен от жесткого правителя.Откочевав с далекого запада Дешт-и-кипчака в Моголистан в Жетысу, они возрождают свой древний шанырак Ак орду—Казахское ханство. Первым ханом избран прямой потомок Джучи и Урус хана султан Керей. Вот она, земля обетованная, когда можно мирно и свободно жить. Но враги стремятся задушить неокрепшее казахское ханство еще в колыбели и впереди их ждут кровопролитные битвы, суровые испытания, горечь потерь и радость побед. Историческиая кинодилогия снята по мотивам первого романа «Заговоренный меч» из трилогии Ильяса Есенберлина «Кочевники».",Р. Абдрашов,"Фильм Открытия, XV МКФ ЕВРАЗИЯ, 2019.
Специальный приз «За вклад в развитие национального кино» от Союза кинематографистов Башкортостана режиссеру Рустему. Абдрашову, IV МКФ ""Серебряный Акбузат"", Уфа, Башкортостан, 2019.
"
629,Comedy;Drama;Full-length,Boy In Love,B. Elubaev. 2019,"The story of a boy who, by the will of fate, is forced to move from his native aul(village) to a boarding school. There he will not only become independent in the new conditions, but also gain respect from his comrades.",https://static.tildacdn.com/stor6261-3966-4935-a138-316266643037/42478576.png,2019,B. Elubaev,https://www.youtube.com/embed/AojetSYmlqI,,Бала гашык,"История о мальчике, который волею судьбы вынужден переехать из родного аула (деревни) в школу-интернат. Там он не только станет независимым в новых условиях, но и завоюет уважение своих товарищей.",Б. Елубаев,NULL
630,Short films,Air,A. Kassymbek. 2018,"The film ""AUA"" (""Air"") will tell the audience the story of the choice and growing up of a teenager who alone has to take care of his paralyzed grandfather. The boy dreams of breaking out of the daily routine, moving away from all problems to meet his dream - to become a pilot, but a sense of duty and love for the old man do not allow him to leave his patient to die alone.",https://static.tildacdn.com/tild3561-6335-4366-b965-666434666235/__2022-09-13__121503.png,2018,A. Kassymbek,,,Ауа,"О мальчишке, который мечтает стать летчиком, но пока ему приходится отложить свои грезы и в одиночку заботиться о своем парализованном дедушке.",А. Касымбек,NULL
631,Drama;Short films,Water,A. Kassymbek. 2018,"The drama ""Su"" tells about the old man Kasymych, who does not want to let go of the past. The years that have passed become his reality. He returns to where he spent his childhood to re-experience the happy moments of his life. But it's time for Kasymych to decide: to say goodbye to the past forever or to stay in it completely.",https://static.tildacdn.com/tild6233-6363-4931-a364-373833323335/__2022-09-13__124058.png,2018,A. Kassymbek,,,Су,"Фильм повествует о старике Касымыче, который не хочет отпускать прошлое. Прожитые годы становятся его реальностью. Он возвращается туда, где провел свое детство, чтобы вновь прочувствовать счастливые моменты своей жизни. Но Касымычу пора уже решить: навсегда попрощаться с прошлым или полностью остаться в нем.",А. Касымбек,NULL
632,Drama;Historical films;Full-length,Tomiris,A. Sataev. 2019,"Among the ancient peoples that inhabited the expanses of Eurasia, the tribes that called themselves Saks stood out in particular. They were nomads and great warriors of the steppe. The story begins with a brief biography of Father Tomiris, King Spargap. Spargap, having the right to the royal throne, is involved in a war between the clans of the Saks - Massagets. Influential leaders, among whom the greedy and cunning Kavaz and Kurtun stand out, are in no hurry to unite under a single authority, defending their interests. Spargap is trying to unite the steppe tribes with a sword and a word. At this troubled time, his daughter, Tomiris, is born. Her mother, Bopay, whom Spargap loved very much, dies in childbirth. Care and education fall on him, and Tomiris from an early age learns the hardships of camp life and military life. The treacherous Kavaz and Kurtun arrange a conspiracy, as a result of which Spargap dies. In the steppe again comes discord and civil strife. Little Tomiris manages to get away from the killers with the faithful people of Spargap. A bounty has been unofficially placed on her head. Tomiris grows, hiding in the forests and living by hunting. Now her goal is to return the rightful throne and unite the steppe tribes. But Tomyris does not even suspect that she will have to face a more powerful threat that can wipe out all the Saks from the face of the earth...",https://static.tildacdn.com/stor3263-3261-4430-b166-303233393261/83245115.jpg,2019,A. Sataev,,,Томирис,"Рассказать историю жизни сакской царицы Томирис с малых лет до прихода к власти. История взаимоотношений между Томирис и ее отцом Спаргаписом, история борьбы за власть, а главное противостояние сакских племен персидскому царю Киру. Эта великая история произошла две с половиной тысячи лет назад. История судьбы, история борьбы за свободу своего народа, история любви великой женщины – настоящей царицы степей легендарной Томирис.",А. Сатаев,NULL
633,Drama;Full-length,Horse Thieves,E. Nurmukhambetov. 2019,"The film ""Horse Thieves"" tells the story of 12-year-old Olzhas, whose friendly family lives in a small village near the picturesque foothills of the Tien Shan. They manage to lead a quiet peaceful life and take care of horses away from instability and noisy cities. One day, a gang of horse thieves tricks the father of the family into a wasteland, brutally kills him and steals a herd of horses. Olzhas is having a hard time with the death of his father and is trying to cope with the evil that suddenly befell him and his little sisters. In a moment of despair and defenselessness, a mysterious stranger begins to help the Olzhas family.",https://static.tildacdn.com/stor6162-6430-4334-a533-383464623661/89081464.jpg,2019,E. Nurmukhambetov,,,Конокрады,"Конокрады рассказывают историю дружной семьи,чья безмятежная жизнь оказывается потрясена, когда банда конокрадов убивает отца семейства. Олжас, 12-летний сын убитого, тяжело переживает смерть отца, и пытается справиться с тем злом, которое внезапно обрушивается на него и его маленьких сестренок. В момент отчаяния и беззащитности семье Олжаса начинает помогать один загадочный незнакомец.",Е. Нурмухамбетов,NULL
634,Drama;Full-length,Shyraqshy,E. Tursunov. 2020,"The soldier returns from the war. In his hands is an old film projector with films - a gift from a rescued old German man. Until the end of his days, a soldier no longer parted with a film projector, because goodness and light should always have a keeper.",https://static.tildacdn.com/stor3733-3962-4864-a439-313264376536/79914009.jpg,2020,E. Tursunov,,,Шыракшы,"Солдат возвращается с войны. В руках у него старый кинопроектор с фильмами – подарок от спасенного старика немца. До конца своих дней солдат уже не расстается с кинопроектором, ведь у добра и света всегда должен быть хранитель.",Е. Турсунов,NULL
635,Drama;Full-length,Sunflower,E. Gilman. 2020,"A dramatic story about a family going through a midlife crisis. Career and betrayal arise between husband and wife, pressure on the personality of a teenager between parents and son. Fascinated by computer games, the boy becomes an outcast in the family and school. The only friend - the class teacher betrays. And then the gun of the father, an avid hunter, shoots ...",https://static.tildacdn.com/stor3261-3165-4237-b337-383939326239/36588804.jpg,2020,E. Gilman,https://www.youtube.com/embed/DLY8-KcTs2I,"Prague Film Awards (2021).
Best Director, Venice Film Awards.
Prize ""For Outstanding Excellence"", WRPN Women's International Film Festival (2020).
Special Jury Prize, White Nights Film Festival (St. Petersburg, April, 2021).
Prizes: ""Best Drama"", ""Best Director among Women"" (Elya Gilman), ""Best Foreign Film"", ""Best Cinematographer"" (Alexey Kiryukhin), ""Best Child. Role"" (Rashid Musin), ""Best Actor"" (Yerkebulan Dairov), ""Best Actress"" (Slaboda Michalovich), Istanbul Film Awards (May, 2021).",Подсолнух,"Полная драматизма история о семье, переживающей кризис «среднего возраста». Между мужем и женой встают карьера и измена, между родителями и сыном –давление на личность подростка. Увлеченный компьютерными играми, мальчик становится изгоем в семье и школе. Единственный друг – классный руководитель предает. И тогда ружье отца, заядлого охотника, стреляет…",Э. Гильман,"Prague Film Awards (2021 г.).
Лучший режиссер, Venice Film Awards.
Приз «За выдающееся мастерство», WRPN Women’s International Film Festival (2020 г.).
Специальный приз жюри, White Nights Film Festival (Санкт-Петербург, апрель, 2021 г.)
Призы: «Лучшая драма», «Лучший режиссер среди женщин» (Эля Гильман), «Лучший зарубежный фильм», «Лучший оператор» (Алексей Кирюхин), «Лучшая детская роль» (Рашид Мусин), «Лучший актер» (Еркебулан Даиров), «Лучшая актриса» (Слабода Мичалович), Istanbul Film Awards (май, 2021).
"
636,Biography;Drama;Historical films;Full-length,Mukagali,B. Kalymbetov. 2021,"This is a film about the last years of the life of one of the outstanding poets of the twentieth century – Mukagali Makatayev. We get acquainted with Mukagali Makatayev already in adulthood, in a situation when the Union of Writers of the Kazakh SSR decides the fate of the poet at a meeting. Makataev is ahead of the decision of the board of the Writers' Union and withdraws from membership himself, throwing his membership card in the faces of the assessors. The violent temper and free nature of our hero did not tolerate restrictions and meanness. Legends and myths were told about him, many daring and daring antics were attributed to him. Many envious and ill-wishers tried to humiliate and drown him.",https://static.tildacdn.com/stor3339-3264-4461-b361-383963653833/18914101.jpg,2021,B. Kalymbetov,https://www.youtube.com/embed/8X6n9DeLAW4,"Ecumenical Jury Prize at the Black Nights International Film Festival in Tallinn, Estonia.",Мукагали,"Это фильм о последних годах жизни одного из выдающихся поэтов ХХ века – Мукагали Макатаеве. Мы знакомимся с Мукагали Макатаевым уже в зрелом возрасте, в ситуации, когда Союз Писателей КазССР решает судьбу поэта на заседании. Макатаев опережает решение правления Союза Писателей и сам выходит из членства, бросив свой членский билет в лица заседателям. Буйный нрав и свободная натура нашего героя не терпели ограничений и подлости. О нём рассказывали легенды и мифы, ему приписывали много дерзостей и смелых выходок. Его пытались унизить и потопить многие завистники и недоброжелатели.",Б. Калымбетов,"Приз экуменического жюри на международном кинофестивале ""Черные ночи"" в Таллине, Эстония."
637,Biography;Sport;Full-length,Boxer,A. Sataev. 2021,"The film is based on the true story of boxer Serik Sapiyev, multiple champion of Kazakhstan, two-time world boxing champion, who dreams of winning Olympic gold. The events of the film take place in the period from Serik's defeat at the Beijing Olympics in 2008 to the next Olympics in London in 2012. The story is presented in the format of an interview in which Serik will remember significant fragments of his life, tell how his path began, about his defeats and victories.",https://static.tildacdn.com/stor6331-3932-4938-b030-356634323064/19432383.jpg,2021,A. Sataev,https://www.youtube.com/embed/uSbvpxe4oLo,,NULL,NULL,NULL,NULL
